x,spin up,spin down
2.2622622622622615,0.5205985771238679,5.518933488303067e-23
2.3023023023023015,0.9165541192791096,9.776380712210617e-22
2.3423423423423415,1.5068938108213263,1.5984089434689893e-20
2.3823823823823815,2.292228701894352,2.41204022502008e-19
2.4224224224224216,3.219888994212816,3.3594489147330613e-18
2.4624624624624616,4.174999692854161,4.318554319635014e-17
2.5025025025025016,4.996527932065664,5.123840259875278e-16
2.5425425425425416,5.519109403598303,5.610991708161476e-15
2.5825825825825817,5.626741229656606,5.671142003374582e-14
2.6226226226226217,5.294583677051527,5.290397044224142e-13
2.6626626626626617,4.598260354842827,4.555046995653972e-12
2.7027027027027017,3.6858881497387364,3.6197977607457683e-11
2.7427427427427418,2.7269526532529627,2.654988241324525e-10
2.782782782782782,1.8620866781484136,1.7973296834386759e-09
2.822822822822822,1.1735701066142343,1.1229999624367073e-08
2.862862862862862,0.6826609079209836,6.476175160549484e-08
2.902902902902902,0.36651173074087745,3.4470237949881263e-07
2.942942942942942,0.18161745047474423,1.6933893581756174e-06
2.982982982982982,0.08306424465141024,7.678143438290186e-06
3.023023023023022,0.03506368171696396,3.2132348322150444e-05
3.063063063063062,0.013661165752464656,0.00012411251089154067
3.103103103103102,0.004912525932149298,0.0004424615218999282
3.143143143143142,0.0016304549406489354,0.0014558690348703976
3.183183183183182,0.0004994587158934486,0.0044213609072161104
3.223223223223222,0.00014121383300898973,0.012393001238612365
3.263263263263262,3.685036012679352e-05,0.03206150554979116
3.303303303303302,8.87550517315367e-06,0.07655583232615135
3.343343343343342,1.973019040718037e-06,0.16871734863303248
3.383383383383382,4.04814743611303e-07,0.3431852507979524
3.423423423423422,7.66598943363593e-08,0.6442963428515318
3.4634634634634622,1.3398832598212212e-08,1.1164330910511502
3.5035035035035023,2.1614866423917163e-09,1.7855580387606946
3.5435435435435423,3.218288703328293e-10,2.6358428109698058
3.5835835835835823,4.422667557036795e-11,3.591641242344168
3.6236236236236223,5.609581217515552e-12,4.518039354958746
3.6636636636636624,6.566945846523823e-13,5.248338924403857
3.7037037037037024,7.095504496174878e-14,5.634000756870294
3.7437437437437424,7.076035029306564e-15,5.598309110892233
3.7837837837837824,6.513036600596846e-16,5.1690971250410085
3.8238238238238225,5.533041317167251e-17,4.473832648956364
3.8638638638638625,4.338415646712197e-18,3.6982459717736345
3.9039039039039025,3.139679028856113e-19,3.026461610715993
3.9439439439439425,2.097134073528225e-20,2.586677071716066
3.9839839839839826,1.2928674184459176e-21,2.4204776725370007
4.024024024024023,7.356455890233841e-23,2.482058279092018
4.064064064064063,3.8634040392829425e-24,2.663115764282386
4.104104104104103,1.8726580153107795e-25,2.8329706493320845
4.144144144144143,8.377870981714287e-27,2.8808216625460763
4.184184184184183,3.45935962339335e-28,2.747119087849533
4.224224224224223,1.3183921433410963e-29,2.434653041736779
4.264264264264263,4.637461854768557e-31,1.9974534258937497
4.304304304304303,1.5055769056954228e-32,1.5144482127328418
4.344344344344343,4.511410940691344e-34,1.060360139168975
4.384384384384383,1.2476957116040674e-35,0.685391470723673
4.424424424424423,3.184870853026294e-37,0.40893384671942506
4.464464464464463,7.503464293486679e-39,0.22520196460685543
4.504504504504503,1.6316186622045103e-40,0.11446843259826794
4.544544544544543,3.274630917290935e-42,0.05370186496933809
4.584584584584583,6.065867250025002e-44,0.023253119116832335
4.624624624624623,1.0370753109482234e-45,0.0092930975026493
4.664664664664663,1.6364944586693868e-47,0.0034278899193210936
4.704704704704703,2.38344773345678e-49,0.0011670250928243805
4.744744744744743,3.2039341119615493e-51,0.00036670802622599494
4.784784784784783,3.975102850527303e-53,0.00010635245163580112
4.824824824824823,4.551976522978156e-55,2.8468294753474028e-05
4.864864864864863,4.8110387098871614e-57,7.033350411676994e-06
4.904904904904903,4.7384540915976e-59,1.6037988875539124e-06
4.944944944944943,5.010312340541545e-59,3.375393511665702e-07
4.984984984984983,5.027619424232717e-57,6.556706819379933e-08
5.025025025025023,4.695960303083509e-55,1.1755306805913237e-08
5.065065065065063,4.048308419555013e-53,1.94522132525005e-09
5.105105105105103,3.221140115301853e-51,2.9709197827449575e-10
5.145145145145143,2.36555195601256e-49,4.187932558045439e-11
5.185185185185183,1.6034012425239677e-47,5.4487299355995036e-12
5.225225225225223,1.0030874352146623e-45,6.543012293594286e-13
5.265265265265263,5.791915470900471e-44,7.251820400407455e-14
5.305305305305303,3.086686265674588e-42,7.418279515170722e-15
5.3453453453453434,1.5182721090700298e-40,7.004000954228175e-16
5.3853853853853835,6.892766848368249e-39,6.103459258406151e-17
5.4254254254254235,2.8881810417145448e-37,4.908996847985665e-18
5.4654654654654635,1.1169714877631783e-35,3.6441505158681935e-19
5.5055055055055035,3.987003451560655e-34,2.4968169834253928e-20
5.545545545545544,1.313523919988912e-32,1.5789339499082395e-21
5.585585585585584,3.994074949270556e-31,9.215694428571632e-23
5.625625625625624,1.12093720592403e-29,4.96454005717099e-24
5.665665665665667,2.903576070817816e-28,2.4684073010317023e-25
5.705705705705707,6.94179817267947e-27,1.1327693129325063e-26
5.745745745745747,1.531784275092475e-25,4.797919735086151e-28
5.785785785785787,3.119680231377387e-24,1.875647969710838e-29
5.825825825825827,5.864208524886894e-23,6.767628866965537e-31
5.865865865865867,1.0174090090298928e-21,2.2537647763107625e-32
5.905905905905907,1.6291782477069928e-20,6.927355730990452e-34
5.945945945945947,2.4078447233979853e-19,1.9652293554141104e-35
5.985985985985987,3.2845448816904302e-18,5.1457163833118604e-37
6.026026026026027,4.13531669266953e-17,1.243555859605429e-38
6.0660660660660675,4.805396174238333e-16,2.7737773718650404e-40
6.1061061061061075,5.153905746927387e-15,5.7103766341972986e-42
6.1461461461461475,5.101884185512779e-14,1.0850375329863481e-43
6.1861861861861875,4.661348454802628e-13,1.9029767830741065e-45
6.226226226226228,3.930785931915285e-12,3.741083393290366e-47
6.266266266266268,3.0593845324357956e-11,4.210481987620054e-46
6.306306306306308,2.1977363442222853e-10,2.470088758488976e-44
6.346346346346348,1.457149003833391e-09,1.3389206030936778e-42
6.386386386386388,8.917008635258912e-09,6.698600094042112e-41
6.426426426426428,5.036412123182129e-08,3.093143922249542e-39
6.466466466466468,2.6254888850685506e-07,1.3182660106665372e-37
6.506506506506508,1.2632402572241442e-06,5.1855261811415774e-36
6.546546546546548,5.609815534388391e-06,1.882649433399277e-34
6.586586586586588,2.299312784269327e-05,6.308599170437117e-33
6.626626626626628,8.698299901389368e-05,1.9511167669315176e-31
6.666666666666668,0.0003037089221216042,5.569554237447491e-30
6.706706706706708,0.0009787405314626626,1.467386313416376e-28
6.746746746746748,0.0029111490834924083,3.568250542036015e-27
6.786786786786788,0.007991865565753077,8.008534795111375e-26
6.826826826826828,0.020249706965162696,1.6589666027135115e-24
6.866866866866868,0.04735612583504014,3.171823916301128e-23
6.906906906906908,0.10221636647764473,5.597155153412821e-22
6.946946946946948,0.20363459528320643,9.116171187628968e-21
6.986986986986988,0.37442904885341555,1.3703908434965227e-19
7.027027027027028,0.63543971907532,1.901355276685573e-18
7.067067067067068,0.9953275617758476,2.4348317170971517e-17
7.107107107107108,1.4389461883855257,2.8778057532189805e-16
7.147147147147148,1.9200384502021361,3.139358063332284e-15
7.187187187187188,2.364624301460781,3.16087323098303e-14
7.227227227227228,2.6878264366465716,2.937380141590162e-13
7.267267267267268,2.819857381798272,2.519417144450353e-12
7.307307307307308,2.7304857628680397,1.994467005886268e-11
7.347347347347348,2.4402793166942076,1.457271535698154e-10
7.387387387387388,2.012917666267959,9.827452601874506e-10
7.427427427427428,1.5324959444990687,6.116856379800834e-09
7.467467467467468,1.0768606470285988,3.514005681676645e-08
7.507507507507508,0.698403695492717,1.863217201576813e-07
7.547547547547548,0.4180617181085972,9.118247173118696e-07
7.5875875875875884,0.23097295113319716,4.118566534219034e-06
7.6276276276276285,0.11777922590157755,1.716989589079754e-05
7.6676676676676685,0.055432327965531415,6.606570706378931e-05
7.7077077077077085,0.02407932952208129,0.00023462342098628248
7.7477477477477485,0.009654115985464468,0.0007690480729941534
7.787787787787789,0.0035724609005684045,0.002326603963962034
7.827827827827829,0.0012201389926816241,0.006496482741653958
7.867867867867869,0.00038462541546513694,0.01674252531926729
7.907907907907909,0.00011190603295393538,0.03982451446688238
7.947947947947949,3.0050788528309964e-05,0.08743128571318191
7.987987987987989,7.448093058888898e-06,0.17716180243456867
8.028028028028029,1.7038100126268707e-06,0.3313295459108321
8.068068068068069,3.5973615457715733e-07,0.5719223787972448
8.108108108108109,7.010255708349124e-08,0.9111730489362232
8.148148148148149,1.2608704930825282e-08,1.3398355307987364
8.188188188188189,2.093119160133017e-09,1.8183980859534818
8.228228228228229,3.207039247818133e-10,2.2777879470856552
8.268268268268269,4.535252240039942e-11,2.6334462917021297
8.308308308308309,5.919506040943733e-12,2.810104629199858
8.348348348348349,7.131096929820545e-13,2.767625766629375
8.388388388388389,7.928920459760494e-14,2.5158172468988855
8.428428428428429,8.136893516922754e-15,2.110754213227693
8.468468468468469,7.707083320037129e-16,1.6344930925486445
8.508508508508509,6.737648115353521e-17,1.1681950569930248
8.548548548548549,5.436425574658369e-18,0.7706097311643453
8.588588588588589,4.0486051031221315e-19,0.4691810507558711
8.62862862862863,2.782814383795978e-20,0.26365334650853606
8.66866866866867,1.7654275952109964e-21,0.13674547453629
8.70870870870871,1.0337188408547289e-22,0.0654605254680023
8.74874874874875,5.5865257266538316e-24,0.028922302335203535
8.78878878878879,2.786557597264675e-25,0.011794324869710215
8.82882882882883,1.2828654097807796e-26,0.00443915347794655
8.86886886886887,5.451060677829483e-28,0.0015421054953672381
8.90890890890891,2.1378035177288373e-29,0.0004944414360376576
8.94894894894895,7.738225980477319e-31,0.00014631959263888537
8.98898898898899,2.585246026320184e-32,3.9964736842792645e-05
9.02902902902903,7.971667945436283e-34,1.0074842876963238e-05
9.06906906906907,2.2687329104507585e-35,2.3441557085249637e-06
9.10910910910911,5.959425457207465e-37,5.034095846803534e-07
9.14914914914915,1.444815069129079e-38,9.977996657603187e-08
9.18918918918919,3.233009519139151e-40,1.8253749156860177e-08
9.22922922922923,6.677110354918297e-42,3.082106576449267e-09
9.26926926926927,1.2727906452803985e-43,4.803193425438169e-10
9.30930930930931,2.2392998205896892e-45,6.908747970638633e-11
9.34934934934935,3.636255288471972e-47,9.171818963663958e-12
9.38938938938939,5.449834783016438e-49,1.1238243758175378e-12
9.42942942942943,7.538746796338463e-51,1.270949432467886e-13
9.46946946946947,9.625024139341712e-53,1.3266151275143223e-14
9.50950950950951,1.1342044523931557e-54,1.278051837329629e-15
9.54954954954955,1.2335811322731927e-56,1.136419932929109e-16
9.58958958958959,1.2383144436037114e-58,9.3264435586958e-18
9.62962962962963,1.1473106073599821e-60,7.064479023716197e-19
9.66966966966967,9.811105123659224e-63,4.938909445667939e-20
9.70970970970971,7.743578392764476e-65,3.1869029412735693e-21
9.74974974974975,5.640950899477131e-67,1.8979879922362616e-22
9.78978978978979,3.7927113354551784e-69,1.0432897340360967e-23
9.82982982982983,2.3536078818571838e-71,5.29301661612507e-25
9.86986986986987,1.3480477623025702e-73,2.478497189209576e-26
9.90990990990991,7.126286851887494e-76,1.0711750637901984e-27
9.94994994994995,3.477027854698612e-78,4.272866532053325e-29
9.98998998998999,1.5658129833497834e-80,1.573131584161358e-30
10.03003003003003,6.508163572637575e-83,5.345614345829177e-32
10.07007007007007,2.4966857332619468e-85,1.676552072956967e-33
10.11011011011011,8.840079067090149e-88,4.85314559160678e-35
10.15015015015015,2.888918361625296e-90,1.2966311273003666e-36
10.19019019019019,8.71367261765271e-93,3.1973959184920936e-38
10.23023023023023,2.4257947885186322e-95,7.277182044135183e-40
10.27027027027027,6.232951224624822e-98,1.5286811565471197e-41
10.31031031031031,1.4781559232233757e-100,2.9638582909985337e-43
10.35035035035035,3.2354419906381387e-103,5.303771533931162e-45
10.39039039039039,6.536327995995394e-106,8.759897629604075e-47
10.43043043043043,1.2187676178841963e-108,1.3353653523055066e-48
10.47047047047047,2.0974655003534604e-111,1.8788323378846655e-50
10.51051051051051,3.3316210363054766e-114,2.4398481582728753e-52
10.55055055055055,4.8843099419264224e-117,2.9243168181940816e-54
10.59059059059059,6.609029408614684e-120,3.2349896432326353e-56
10.63063063063063,8.253896214557687e-123,3.302997289048731e-58
10.67067067067067,9.51408819515718e-126,3.1126507193742747e-60
10.71071071071071,1.0121903493334506e-128,2.707318882863827e-62
10.75075075075075,9.939031372352384e-132,2.173378091423987e-64
10.79079079079079,9.00767649992577e-135,1.6103415819103943e-66
10.83083083083083,7.534741369892999e-138,1.1012542051093026e-68
10.87087087087087,5.817156780937092e-141,6.950947401160435e-71
10.91091091091091,4.1451479665670314e-144,4.049368260692691e-73
10.95095095095095,2.7261902289595046e-147,2.1772956094313174e-75
10.99099099099099,1.6548518731133465e-150,1.0805238791905432e-77
11.03103103103103,9.271477416606212e-154,4.949236319654937e-80
11.07107107107107,4.794304498145674e-157,2.092323647545433e-82
11.11111111111111,2.2881744533231304e-160,8.164063719110821e-85
11.15115115115115,1.0079511886923065e-163,2.9401585980794237e-87
11.19119119119119,4.098044972867041e-167,9.772866806180145e-90
11.23123123123123,1.5378033012186204e-170,2.9981962171348836e-92
11.27127127127127,5.32612932663739e-174,8.489555930342726e-95
11.31131131131131,1.702587639760941e-177,2.218690612451163e-97
11.35135135135135,5.023357591596165e-181,5.351744454764792e-100
11.391391391391391,1.3679353208753214e-184,1.1914637665675125e-102
11.431431431431431,3.438142572274619e-188,2.448235333339128e-105
11.471471471471471,7.975704417140864e-192,4.643145928707291e-108
11.511511511511511,1.7076586758871855e-195,8.127525766691839e-111
11.551551551551551,3.3745816246721237e-199,1.313080121692397e-113
11.591591591591591,6.154965964675793e-203,1.9579921595719794e-116
11.631631631631631,1.0361394851402734e-206,2.694744039975294e-119
11.671671671671671,1.609895336724062e-210,3.423031862307555e-122
11.711711711711711,2.3086809035684457e-214,4.013203785483656e-125
11.751751751751751,3.055744430577107e-218,4.342685061303965e-128
11.791791791791791,3.732991465894706e-222,4.337228533650081e-131
11.831831831831831,4.2090473870035434e-226,3.998095169110186e-134
11.871871871871871,4.380235728859291e-230,3.401580859423067e-137
11.911911911911911,4.207246922302706e-234,2.6711318171284506e-140
11.951951951951951,3.7297984954996095e-238,1.9359613905123998e-143
11.991991991991991,3.051824726395164e-242,1.2950451598557074e-146
12.032032032032035,2.3047331864289526e-246,7.995764316050624e-150
12.072072072072075,1.6064550321347655e-250,4.55640065415523e-153
12.112112112112115,1.0334830094130605e-254,2.3964627162951164e-156
12.152152152152155,6.136559634446946e-259,1.1633390271473225e-159
12.192192192192195,3.3630507943674455e-263,5.2122923771136145e-163
12.232232232232235,1.7010956913020915e-267,2.155450680042297e-166
12.272272272272275,7.94165309241148e-272,8.226862921270447e-170
12.312312312312315,3.421999407054979e-276,2.8981261260557562e-173
12.352352352352355,1.360930031122701e-280,9.422955776798192e-177
12.392392392392395,4.9954948455360655e-285,2.827768639876509e-180
12.432432432432435,1.6924197421542018e-289,7.832266290171285e-184
12.472472472472475,5.2920568417182395e-294,2.0022479860207795e-187
12.512512512512515,1.5273120132308947e-298,4.7242746336474057e-191
12.552552552552555,4.068346037512266e-303,1.0288196654593203e-194
12.592592592592595,1.0002184300502257e-307,2.0679033069020078e-198
12.632632632632635,2.269648848398e-312,3.8362601312894324e-202
12.672672672672675,4.753455e-317,6.568598533390199e-206
12.712712712712715,9.1e-322,1.0380642619546743e-209
12.752752752752755,0.0,1.5141280677066622e-213
12.792792792792795,0.0,2.0383925840752684e-217
12.832832832832835,0.0,2.5327941889529076e-221
12.872872872872875,0.0,2.9046835254683585e-225
12.912912912912915,0.0,3.0745714631073484e-229
12.952952952952955,0.0,3.003704549016551e-233
12.992992992992995,0.0,2.70842418117874e-237
13.033033033033036,0.0,2.2540471837725044e-241
13.073073073073076,0.0,1.7313950561213858e-245
13.113113113113116,0.0,1.2274849988014563e-249
13.153153153153156,0.0,8.031988230748864e-254
13.193193193193196,0.0,4.850838139638912e-258
13.233233233233236,0.0,2.7039418875463846e-262
13.273273273273276,0.0,1.3911205739592327e-266
13.313313313313316,0.0,6.605703003601198e-271
13.353353353353356,0.0,2.895077296752844e-275
13.393393393393396,0.0,1.17108423212336e-279
13.433433433433436,0.0,4.3722295326855446e-284
13.473473473473476,0.0,1.5066231047330493e-288
13.513513513513516,0.0,4.791738873066935e-293
13.553553553553556,0.0,1.4065931976293944e-297
13.593593593593596,0.0,3.8109279019106843e-302
13.633633633633636,0.0,9.52971257725804e-307
13.673673673673676,0.0,2.1994582460517e-311
13.713713713713716,0.0,4.68531177e-316
13.753753753753756,0.0,9.224e-321
13.793793793793796,0.0,0.0
13.833833833833836,0.0,0.0
13.873873873873876,0.0,0.0
13.913913913913916,0.0,0.0
13.953953953953956,0.0,0.0
13.993993993993996,0.0,0.0
14.034034034034036,0.0,0.0
14.074074074074076,0.0,0.0
14.114114114114116,0.0,0.0
14.154154154154156,0.0,0.0
14.194194194194196,0.0,0.0
14.234234234234236,0.0,0.0
14.274274274274276,0.0,0.0
14.314314314314316,0.0,0.0
14.354354354354356,0.0,0.0
14.394394394394396,0.0,0.0
14.434434434434436,0.0,0.0
14.474474474474476,0.0,0.0
14.514514514514516,0.0,0.0
14.554554554554556,0.0,0.0
14.594594594594597,0.0,0.0
14.634634634634637,0.0,0.0
14.674674674674677,0.0,0.0
14.714714714714717,0.0,0.0
14.754754754754757,0.0,0.0
14.794794794794797,0.0,0.0
14.834834834834837,0.0,0.0
14.874874874874877,0.0,0.0
14.914914914914917,0.0,0.0
14.954954954954957,0.0,0.0
14.994994994994997,0.0,0.0
15.035035035035037,0.0,0.0
15.075075075075077,0.0,0.0
15.115115115115117,0.0,0.0
15.155155155155157,0.0,0.0
15.195195195195197,0.0,0.0
15.235235235235237,0.0,0.0
15.275275275275277,0.0,0.0
15.315315315315317,0.0,0.0
15.355355355355357,0.0,0.0
15.395395395395397,0.0,0.0
15.435435435435437,0.0,0.0
15.475475475475477,0.0,0.0
15.515515515515517,0.0,0.0
15.555555555555557,0.0,0.0
15.595595595595597,0.0,0.0
15.635635635635637,0.0,0.0
15.675675675675677,0.0,0.0
15.715715715715717,0.0,0.0
15.755755755755757,0.0,0.0
15.795795795795797,0.0,0.0
15.835835835835837,0.0,0.0
15.875875875875877,0.0,0.0
15.915915915915917,0.0,0.0
15.955955955955957,0.0,0.0
15.995995995995997,0.0,0.0
16.036036036036037,0.0,0.0
16.076076076076077,0.0,0.0
16.116116116116117,0.0,0.0
16.156156156156158,0.0,0.0
16.196196196196198,0.0,0.0
16.236236236236238,0.0,0.0
16.276276276276278,0.0,0.0
16.316316316316318,0.0,0.0
16.356356356356358,0.0,0.0
16.396396396396398,0.0,0.0
16.436436436436438,0.0,0.0
16.476476476476478,0.0,0.0
16.516516516516518,0.0,0.0
16.556556556556558,0.0,0.0
16.596596596596598,0.0,0.0
16.636636636636638,0.0,0.0
16.676676676676678,0.0,0.0
16.716716716716718,0.0,0.0
16.756756756756758,0.0,0.0
16.796796796796798,0.0,0.0
16.836836836836838,0.0,0.0
16.876876876876878,0.0,0.0
16.916916916916918,0.0,0.0
16.956956956956958,0.0,0.0
16.996996996996998,0.0,0.0
17.037037037037038,0.0,0.0
17.077077077077078,0.0,0.0
17.117117117117118,0.0,0.0
17.157157157157158,0.0,0.0
17.197197197197198,0.0,0.0
17.237237237237238,0.0,0.0
17.27727727727728,0.0,0.0
17.31731731731732,0.0,0.0
17.35735735735736,0.0,0.0
17.3973973973974,0.0,0.0
17.43743743743744,0.0,0.0
17.47747747747748,0.0,0.0
17.51751751751752,0.0,0.0
17.55755755755756,0.0,0.0
17.5975975975976,0.0,0.0
17.63763763763764,0.0,0.0
17.67767767767768,0.0,0.0
17.71771771771772,0.0,0.0
17.75775775775776,0.0,0.0
17.7977977977978,0.0,0.0
17.83783783783784,0.0,0.0
17.87787787787788,0.0,0.0
17.91791791791792,0.0,0.0
17.95795795795796,0.0,0.0
17.997997997998,0.0,0.0
18.03803803803804,0.0,0.0
18.07807807807808,0.0,0.0
18.11811811811812,0.0,0.0
18.15815815815816,0.0,0.0
18.1981981981982,0.0,0.0
18.23823823823824,0.0,0.0
18.27827827827828,0.0,0.0
18.31831831831832,0.0,0.0
18.35835835835836,0.0,0.0
18.3983983983984,0.0,0.0
18.43843843843844,0.0,0.0
18.47847847847848,0.0,0.0
18.51851851851852,0.0,0.0
18.55855855855856,0.0,0.0
18.5985985985986,0.0,0.0
18.63863863863864,0.0,0.0
18.67867867867868,0.0,0.0
18.71871871871872,0.0,0.0
18.75875875875876,0.0,0.0
18.7987987987988,0.0,0.0
18.83883883883884,0.0,0.0
18.87887887887888,0.0,0.0
18.91891891891892,0.0,0.0
18.95895895895896,0.0,0.0
18.998998998999,0.0,0.0
19.03903903903904,0.0,0.0
19.07907907907908,0.0,0.0
19.11911911911912,0.0,0.0
19.15915915915916,0.0,0.0
19.1991991991992,0.0,0.0
19.23923923923924,0.0,0.0
19.27927927927928,0.0,0.0
19.31931931931932,0.0,0.0
19.35935935935936,0.0,0.0
19.3993993993994,0.0,0.0
19.43943943943944,0.0,0.0
19.47947947947948,0.0,0.0
19.51951951951952,0.0,0.0
19.55955955955956,0.0,0.0
19.5995995995996,0.0,0.0
19.63963963963964,0.0,0.0
19.67967967967968,0.0,0.0
19.71971971971972,0.0,0.0
19.75975975975976,0.0,0.0
19.7997997997998,0.0,0.0
19.83983983983984,0.0,0.0
19.87987987987988,0.0,0.0
19.91991991991992,0.0,0.0
19.95995995995996,0.0,0.0
20.0,0.0,0.0
